"http://www.chicagotribune.com/topic/sports/football/lovie-smith-pespt008481-topic.html","210089 bytes",113,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-decenas-de-estudiantes-se-tumban-ante-casa-blanca-para-pedir-control-de-armas-20180219-story.html","172683 bytes",61,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=11","143016 bytes",58,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-el-abogado-de-trump-dice-que-pago-a-la-actriz-porno-130-000-de-su-propio-bolsillo-20180214-story.html","174469 bytes",62,"text/html"
"http://www.chicagotribune.com/hoy/","384666 bytes",167,"text/html"
"http://www.chicagotribune.com/hoy/deportes/","275858 bytes",112,"text/html"
"http://www.chicagotribune.com/news/chi-from-factory-town-to-national-monument-brief-history-of-the-pullman-historic-district-20150218-htmlstory.html","138906 bytes",48,"text/html"
"http://www.chicagotribune.com/topic/sports/football/houston-texans-orspt000043-topic.html","216524 bytes",114,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=10","143112 bytes",58,"text/html"
"http://www.chicagotribune.com/news/nationworld/politics/ct-trump-utah-national-monuments-20171204-story.html","202586 bytes",62,"text/html"
"http://www.chicagotribune.com/topic/sports/football/prince-amukamara-pespt000009740-topic.html?date=02%2f18%2f2018-02%2f19%2f2018&spell=on&target=all","116387 bytes",55,"text/html"
"http://www.chicagotribune.com/lifestyles/travel/ct-ice-hotels-bars-20180206-photogallery.html","188357 bytes",48,"text/html"
"http://www.chicagotribune.com/topic/sports/football/prince-amukamara-pespt000009740-topic.html?page=3","170034 bytes",85,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-week-6-bears-jaguars-photos-020-photo.html","163535 bytes",41,"text/html"
"http://www.chicagotribune.com/news/local/breaking/ct-history-of-chicago-homicides-htmlstory.html","165139 bytes",105,"text/html"
"http://www.chicagotribune.com/news/local/breaking/ct-pullman-national-monument-contaminants-met-20170420-story.html","236464 bytes",66,"text/html"
"http://www.chicagotribune.com/topic/sports/football/deon-bush-pesptf00489-topic.html","193759 bytes",88,"text/html"
"http://www.chicagotribune.com/lifestyles/","437457 bytes",225,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/ct-met-jb-pritzker-african-americans-dahleen-glanton-20180208-story.html","179391 bytes",76,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-fbi-contradice-a-la-casa-blanca-sobre-rob-porter-20180214-story.html","174198 bytes",61,"text/html"
"http://www.chicagotribune.com/sports/international/ct-2018-winter-olympics-best-photos-photogallery.html","187585 bytes",49,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-desesperados-los-puertorriquenos-intentan-reparar-la-red-electrica-por-su-cuenta-20180207-story.html","181040 bytes",61,"text/html"
"http://www.chicagotribune.com/dining/ct-food-lunar-new-year-events-chicago-20180216-story.html","234742 bytes",68,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/ct-met-donald-trump-dahleen-glanton-20180126-story.html","172511 bytes",68,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-offensive-line-season-review-20180207-story.html","260727 bytes",82,"text/html"
"http://www.chicagotribune.com/topic/politics-government/government/barack-obama-peplt007408-topic.html","237194 bytes",143,"text/html"
"http://www.chicagotribune.com/news/local/breaking/ct-chicago-homicides-data-tracker-htmlstory.html","157852 bytes",78,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-1510966830-qvu9p1mref-snap-image-photo.html","164481 bytes",43,"text/html"
"http://www.chicagotribune.com/classified/realestate/dreamhomes/ct-newconstruction-bucktown-home-19m-20180216-photogallery.html","187946 bytes",46,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-super-bowl-eagles-trey-burton-notes-20180204-story.html","220945 bytes",78,"text/html"
"http://www.chicagotribune.com/ct-elyssa-cherney-20161128-staff.html","139882 bytes",56,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-bears-browns-week-16-photos-066-photo.html","162853 bytes",42,"text/html"
"http://www.chicagotribune.com/business/columnists/ct-pullman-crossings-ryan-ori-0905-biz-20170901-column.html","196945 bytes",63,"text/html"
"http://www.chicagotribune.com/topic/sports/football/chris-prosinski-pespt0012045-topic.html","196595 bytes",91,"text/html"
"http://www.chicagotribune.com/sports/international/ct-spt-nbc-olympics-wardrobe-malfunction-gabriella-papadakis-20180219-story.html","179090 bytes",69,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=2","143101 bytes",58,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-cinco-heridos-del-tiroteo-en-escuela-de-florida-permanecen-en-estado-critico-20180215-story.html","171485 bytes",61,"text/html"
"http://www.chicagotribune.com/bluesky/technology/ct-apple-iphone-software-20180212-story.html","170865 bytes",57,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-video-17-muertos-por-tiroteo-en-escuela-de-florida-20180214-htmlstory.html","148856 bytes",49,"text/html"
"http://www.chicagotribune.com/entertainment/tv/ct-ent-my-worst-moment-jason-ritter-20180219-story.html","242762 bytes",67,"text/html"
"http://www.chicagotribune.com/topic/sports/football/major-wright-pespt0014426-topic.html","101658 bytes",52,"text/html"
"http://www.chicagotribune.com/news/local/breaking/ct-met-pullman-national-monument-future-20180201-story,amp.html","68457 bytes",26,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=4","143251 bytes",58,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-2017-position-by-position-20171230-story.html","275939 bytes",74,"text/html"
"http://www.chicagotribune.com/topic/crime-law-justice/crime/shootings/020010001165-topic.html","221064 bytes",119,"text/html"
"http://www.chicagotribune.com/classified/realestate/dreamhomes/","298752 bytes",104,"text/html"
"http://www.chicagotribune.com/lifestyles/travel/fall-guide/2017/ct-fall-travel-national-parks-0806-20170804-story.html?adsf","243113 bytes",82,"text/html"
"http://www.chicagotribune.com/topic/sports/football/a.j.-green-pespt000009769-topic.html","197677 bytes",98,"text/html"
"http://www.chicagotribune.com/topic/sports/football/15003000-topic.html","222582 bytes",125,"text/html"
"http://www.chicagotribune.com/suburbs/burr-ridge/news/","370149 bytes",203,"text/html"
"http://www.chicagotribune.com/hoy/eeuu/ct-hoy-arrestan-a-estudiante-que-amenazo-con-otra-masacre-en-florida-20180216-story.html","154209 bytes",60,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=3","143131 bytes",58,"text/html"
"http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-vic-fangio-interview-20180103-story.html","222925 bytes",73,"text/html"
"http://www.chicagotribune.com/suburbs/","362505 bytes",177,"text/html"
"http://www.chicagotribune.com/hoy/chicago/ct-hoy-violan-a-una-mujer-en-la-villita-a-punto-de-navaja-20180216-story.html","170019 bytes",61,"text/html"
"http://www.chicagotribune.com/lifestyles/travel/ct-kfc-recipe-revealed-20160818-story.html","254585 bytes",70,"text/html"
"http://www.chicagotribune.com/hoy/entretenimiento/","315231 bytes",152,"text/html"
"http://www.chicagotribune.com/news/columnists/glanton/chi-dahleen-glanton-staff.html?page=6","143526 bytes",58,"text/html"
"http://www.chicagotribune.com/sports/baseball/ct-spt-baseball-pace-of-game-20180219-story.html","172141 bytes",62,"text/html"
